DATE,TIME ,DATE & TIME,IMPORT,EXPORT ,NQRMALISED GHI,GHI,AIR TEMP,CLOUD OPACITY,RELATIVE HUMIDITY,WIND DIRECTION (10m),WIND SPEED (10m)
22-Mar-22,14:00:00,22/03/2022   14:00,0.1800,0.1630,0.9184,665,30.2,33.5,62.8,251,2
22-Mar-22,14:30:00,22/03/2022   14:30,0.2270,0.0920,0.9943,720,30.1,25.4,62.9,248,1.9
22-Mar-22,15:00:00,22/03/2022   15:00,0.2580,0.0130,0.7223,523,30.1,43,62.9,244,1.8
22-Mar-22,15:30:00,22/03/2022   15:30,0.4740,0.0000,0.7236,524,30.1,38.1,62.5,240,1.7
22-Mar-22,16:00:00,22/03/2022   16:00,0.0240,0.6390,0.7665,555,30.3,27.8,61.9,236,1.6
22-Mar-22,16:30:00,22/03/2022   16:30,0.0000,0.5930,0.4834,350,30.3,48.7,62.3,230,1.3
22-Mar-22,17:00:00,22/03/2022   17:00,0.0010,0.2200,0.0704,51,30,90.9,63.7,219,1
22-Mar-22,17:30:00,22/03/2022   17:30,0.1730,0.0030,0.0911,66,29.6,85.5,66,198,0.7
22-Mar-22,18:00:00,22/03/2022   18:00,0.2230,0.0000,0.0414,30,29.2,90.4,69.2,164,0.6
22-Mar-22,18:30:00,22/03/2022   18:30,0.8190,0.0000,0.0539,39,28.9,78.8,71.3,119,0.6
22-Mar-22,19:00:00,22/03/2022   19:00,0.7200,0.0000,0.0387,28,28.7,63.7,72.3,78,0.8
22-Mar-22,19:30:00,22/03/2022   19:30,0.7720,0.0000,0.0055,4,28.4,54.2,73,62,1.3
22-Mar-22,20:00:00,22/03/2022   20:00,1.5530,0.0000,0.0000,0,28,52.5,73.4,55,1.7
22-Mar-22,20:30:00,22/03/2022   20:30,1.4980,0.0000,0.0000,0,27.8,60.2,73.8,56,2
22-Mar-22,21:00:00,22/03/2022   21:00,1.5100,0.0000,0.0000,0,27.7,71.5,74.2,63,2.1
22-Mar-22,21:30:00,22/03/2022   21:30,1.4360,0.0000,0.0000,0,27.6,42.9,74.6,67,2.3
22-Mar-22,22:00:00,22/03/2022   22:00,1.3380,0.0000,0.0000,0,27.5,23.2,75,68,2.4
22-Mar-22,22:30:00,22/03/2022   22:30,0.5470,0.0000,0.0000,0,27.3,41.5,75.8,70,2.5
22-Mar-22,23:00:00,22/03/2022   23:00,0.4020,0.0000,0.0000,0,27.2,20.7,76.8,73,2.7
22-Mar-22,23:30:00,22/03/2022   23:30,0.8190,0.0000,0.0000,0,27,20.2,77.9,72,2.8
23-Mar-22,0:00:00,23/03/2022   00:00,0.7430,0.0000,0.0000,0,26.8,24.7,78.9,66,2.8
23-Mar-22,0:30:00,23/03/2022   00:30,0.5760,0.0000,0.0000,0,26.7,31.7,80,62,2.8
23-Mar-22,1:00:00,23/03/2022   01:00,0.4100,0.0000,0.0000,0,26.5,34.6,81.1,59,2.7
23-Mar-22,1:30:00,23/03/2022   01:30,0.5400,0.0000,0.0000,0,26.3,37.7,82.3,56,2.6
23-Mar-22,2:00:00,23/03/2022   02:00,0.2800,0.0000,0.0000,0,26,69.1,83.5,52,2.4
23-Mar-22,2:30:00,23/03/2022   02:30,0.2780,0.0000,0.0000,0,25.9,71,84.1,47,2.3
23-Mar-22,3:00:00,23/03/2022   03:00,0.2840,0.0000,0.0000,0,25.9,37.1,84.1,42,2.1
23-Mar-22,3:30:00,23/03/2022   03:30,0.2660,0.0000,0.0000,0,25.8,58.4,84.4,39,2
23-Mar-22,4:00:00,23/03/2022   04:00,0.2570,0.0000,0.0000,0,25.7,74.7,84.7,39,1.9
23-Mar-22,4:30:00,23/03/2022   04:30,0.2540,0.0000,0.0000,0,25.6,71.7,85.2,38,1.7
23-Mar-22,5:00:00,23/03/2022   05:00,0.2850,0.0000,0.0000,0,25.5,67.7,85.6,38,1.7
23-Mar-22,5:30:00,23/03/2022   05:30,0.2910,0.0000,0.0000,0,25.4,53.9,85.8,36,1.6
23-Mar-22,6:00:00,23/03/2022   06:00,0.4050,0.0000,0.0000,0,25.4,60.6,85.7,34,1.6
23-Mar-22,6:30:00,23/03/2022   06:30,0.2850,0.0000,0.0000,0,25.4,61.3,85.7,35,1.8
23-Mar-22,7:00:00,23/03/2022   07:00,0.2900,0.0000,0.0000,0,25.4,56.6,85.7,37,2.1
23-Mar-22,7:30:00,23/03/2022   07:30,0.3340,0.0000,0.0014,1,25.5,63.2,86.1,40,2.3
23-Mar-22,8:00:00,23/03/2022   08:00,0.2490,0.0000,0.0505,35,25.6,55,86.7,45,2.3
23-Mar-22,8:30:00,23/03/2022   08:30,0.0310,0.0240,0.2036,141,26.1,18.3,85.3,47,2.2
23-Mar-22,9:00:00,23/03/2022   09:00,0.0020,0.2310,0.3985,276,26.8,6.4,82.1,47,2.1
23-Mar-22,9:30:00,23/03/2022   09:30,0.0020,0.1730,0.4606,319,27.6,24.7,78.9,45,1.9
23-Mar-22,10:00:00,23/03/2022   10:00,0.0000,0.5430,0.6310,437,28.4,21,75.7,42,1.8
23-Mar-22,10:30:00,23/03/2022   10:30,0.0000,1.0790,0.9328,646,29,2.9,73,47,1.5
23-Mar-22,11:00:00,23/03/2022   11:00,0.0000,1.1770,1.1089,768,29.6,0,70.5,69,1.3
23-Mar-22,11:30:00,23/03/2022   11:30,0.0040,1.1850,1.1970,829,30.1,3.5,68.2,92,1.2
23-Mar-22,12:00:00,23/03/2022   12:00,0.0000,0.9970,1.1537,799,30.5,14.1,66,110,1.4
23-Mar-22,12:30:00,23/03/2022   12:30,0.0000,1.1970,1.1595,803,30.7,18.3,64.6,133,1.5
23-Mar-22,13:00:00,23/03/2022   13:00,0.0110,0.2020,1.0093,699,30.9,31,63.8,158,1.7
23-Mar-22,13:30:00,23/03/2022   13:30,0.9300,0.0000,0.5617,389,31,62.1,63.4,175,2.2
23-Mar-22,14:00:00,23/03/2022   14:00,0.5990,0.0000,0.8591,595,31,41.5,63.5,184,2.8
23-Mar-22,14:30:00,23/03/2022   14:30,0.0120,0.8120,0.9703,672,31,31.6,63.8,190,3.1
23-Mar-22,15:00:00,23/03/2022   15:00,0.0000,1.1340,1.1927,826,30.8,11.8,64.3,193,3.1
23-Mar-22,15:30:00,23/03/2022   15:30,0.2460,0.2250,0.9342,647,30.6,25.5,64.7,194,3.1
23-Mar-22,16:00:00,23/03/2022   16:00,0.0100,0.4720,0.9385,650,30.5,17.4,65.2,192,3
23-Mar-22,16:30:00,23/03/2022   16:30,0.0000,0.4540,0.4000,277,30.3,60.9,65.6,188,2.8
23-Mar-22,17:00:00,23/03/2022   17:00,0.0440,0.0470,0.0549,38,30.2,93.6,66,184,2.4
23-Mar-22,17:30:00,23/03/2022   17:30,0.1880,0.0000,0.0202,14,30,97,66.7,177,2.1
23-Mar-22,18:00:00,23/03/2022   18:00,0.2380,0.0000,0.0202,14,29.8,95.4,67.7,167,1.8
23-Mar-22,18:30:00,23/03/2022   18:30,0.7670,0.0000,0.0563,39,29.4,79.4,69.9,154,1.7
23-Mar-22,19:00:00,23/03/2022   19:00,1.4310,0.0000,0.0332,23,28.7,73.9,73.2,139,1.6
23-Mar-22,19:30:00,23/03/2022   19:30,1.3770,0.0000,0.0043,3,28.2,80.7,75.2,124,1.7
23-Mar-22,20:00:00,23/03/2022   20:00,1.2760,0.0000,0.0000,0,27.9,90.8,75.7,107,1.7
23-Mar-22,20:30:00,23/03/2022   20:30,1.2010,0.0000,0.0000,0,27.7,94.5,76.3,91,1.8
23-Mar-22,21:00:00,23/03/2022   21:00,1.4230,0.0000,0.0000,0,27.5,52.3,76.9,76,1.9
23-Mar-22,21:30:00,23/03/2022   21:30,0.6670,0.0000,0.0000,0,27.3,51,77.6,64,2.1
23-Mar-22,22:00:00,23/03/2022   22:00,1.3410,0.0000,0.0000,0,27.1,38.8,78.4,55,2.4
23-Mar-22,22:30:00,23/03/2022   22:30,1.1330,0.0000,0.0000,0,26.9,42.3,79.6,51,2.7
23-Mar-22,23:00:00,23/03/2022   23:00,0.6420,0.0000,0.0000,0,26.7,20.4,81,50,3
23-Mar-22,23:30:00,23/03/2022   23:30,0.7770,0.0000,0.0000,0,26.6,19.1,82.3,52,3.2
24-Mar-22,0:00:00,24/03/2022   00:00,0.4600,0.0000,0.0000,0,26.5,19.8,83.5,57,3.3
24-Mar-22,0:30:00,24/03/2022   00:30,0.4870,0.0000,0.0000,0,26.3,21,84.7,58,3.5
24-Mar-22,1:00:00,24/03/2022   01:00,0.4860,0.0000,0.0000,0,26.2,21.7,85.8,57,3.6
24-Mar-22,1:30:00,24/03/2022   01:30,0.2460,0.0000,0.0000,0,26,22.9,86.2,55,3.5
24-Mar-22,2:00:00,24/03/2022   02:00,0.2900,0.0000,0.0000,0,25.9,26.9,85.9,52,3.3
24-Mar-22,2:30:00,24/03/2022   02:30,0.2560,0.0000,0.0000,0,25.8,39.7,86,48,3.1
24-Mar-22,3:00:00,24/03/2022   03:00,0.2860,0.0000,0.0000,0,25.6,43.1,86.5,42,2.9
24-Mar-22,3:30:00,24/03/2022   03:30,0.2740,0.0000,0.0000,0,25.4,53.6,86.8,38,2.7
24-Mar-22,4:00:00,24/03/2022   04:00,0.2800,0.0000,0.0000,0,25.3,58.2,86.9,35,2.5
24-Mar-22,4:30:00,24/03/2022   04:30,0.2840,0.0000,0.0000,0,25.2,68.5,87.1,33,2.3
24-Mar-22,5:00:00,24/03/2022   05:00,0.2830,0.0000,0.0000,0,25.1,70.4,87.2,32,2.3
24-Mar-22,5:30:00,24/03/2022   05:30,0.3270,0.0000,0.0000,0,25,63.7,87.3,31,2.3
24-Mar-22,6:00:00,24/03/2022   06:00,0.3750,0.0000,0.0000,0,25,47.5,87.3,31,2.5
24-Mar-22,6:30:00,24/03/2022   06:30,0.2530,0.0000,0.0000,0,24.9,28.7,87.2,31,2.5
24-Mar-22,7:00:00,24/03/2022   07:00,0.2720,0.0000,0.0000,0,24.9,19.4,87.1,31,2.5
24-Mar-22,7:30:00,24/03/2022   07:30,0.2960,0.0000,0.0061,4,24.9,19.2,86.8,33,2.4
24-Mar-22,8:00:00,24/03/2022   08:00,0.2310,0.0000,0.1001,66,25.1,4.6,86.3,37,2.2
24-Mar-22,8:30:00,24/03/2022   08:30,0.0530,0.0430,0.2731,180,25.6,0,84.2,38,2.1
24-Mar-22,9:00:00,24/03/2022   09:00,0.0000,0.3740,0.4673,308,26.4,0,80.8,35,2
24-Mar-22,9:30:00,24/03/2022   09:30,0.0000,0.5920,0.6645,438,27.2,0,77.5,29,1.9
24-Mar-22,10:00:00,24/03/2022   10:00,0.0010,0.5600,0.8010,528,28,5.8,74.3,23,1.8
24-Mar-22,10:30:00,24/03/2022   10:30,0.0000,1.0340,0.9193,606,28.7,10,71.2,15,1.6
24-Mar-22,11:00:00,24/03/2022   11:00,0.0000,0.9960,1.0483,691,29.4,11.5,68.2,1,1.1
24-Mar-22,11:30:00,24/03/2022   11:30,0.0000,1.3170,1.3107,864,30,0,65.8,340,0.6
24-Mar-22,12:00:00,24/03/2022   12:00,0.0050,1.2550,1.4139,932,30.6,0,63.9,272,0.3
24-Mar-22,12:30:00,24/03/2022   12:30,0.0000,1.2910,1.4837,978,30.9,0.5,62.9,231,0.9
24-Mar-22,13:00:00,24/03/2022   13:00,0.0000,1.2300,1.4958,986,31,2.9,62.7,229,1.6
24-Mar-22,13:30:00,24/03/2022   13:30,0.0000,1.5110,1.5110,996,31,2.9,62.7,226,2.2
24-Mar-22,14:00:00,24/03/2022   14:00,0.0000,0.5890,1.4716,970,30.9,4.6,62.9,221,2.7
24-Mar-22,14:30:00,24/03/2022   14:30,0.0000,0.7240,1.4245,939,30.6,5.1,63.9,219,3.1
24-Mar-22,15:00:00,24/03/2022   15:00,0.6370,0.2160,1.1863,782,30.2,17.1,65.6,219,3.2
24-Mar-22,15:30:00,24/03/2022   15:30,0.6090,0.0050,0.7616,502,30.1,42.5,66.1,218,3.1
24-Mar-22,16:00:00,24/03/2022   16:00,0.4060,0.2550,1.1681,770,30.2,2.6,65.5,218,2.8
24-Mar-22,16:30:00,24/03/2022   16:30,0.0000,0.9960,0.9967,657,30.3,5.6,64.6,220,2.4
24-Mar-22,17:00:00,24/03/2022   17:00,0.3210,0.4090,0.5552,366,30.4,37.9,63.6,227,1.9
24-Mar-22,17:30:00,24/03/2022   17:30,0.4810,0.0150,0.2503,165,30.4,64.2,63.4,236,1.4
24-Mar-22,18:00:00,24/03/2022   18:00,0.1190,0.0000,0.4217,278,30.2,14.4,63.8,251,1
24-Mar-22,18:30:00,24/03/2022   18:30,0.0800,0.0000,0.2230,147,29.8,31,65.9,274,0.6
24-Mar-22,19:00:00,24/03/2022   19:00,0.1590,0.0000,0.0455,30,29.2,66,69.7,326,0.4
24-Mar-22,19:30:00,24/03/2022   19:30,1.3760,0.0000,0.0091,6,28.6,28.7,72.1,1,0.8
24-Mar-22,20:00:00,24/03/2022   20:00,1.5000,0.0000,0.0000,0,28.1,55.1,73,4,1.5
24-Mar-22,20:30:00,24/03/2022   20:30,1.4870,0.0000,0.0000,0,27.8,86.7,74.1,2,1.9
24-Mar-22,21:00:00,24/03/2022   21:00,0.9680,0.0000,0.0000,0,27.5,42.2,75.4,359,2
24-Mar-22,21:30:00,24/03/2022   21:30,0.4340,0.0000,0.0000,0,27.3,67.6,76.3,355,1.9
24-Mar-22,22:00:00,24/03/2022   22:00,0.5540,0.0000,0.0000,0,27.2,19.8,76.8,349,1.6
24-Mar-22,22:30:00,24/03/2022   22:30,1.3520,0.0000,0.0000,0,27,23.6,77.4,350,1.5
24-Mar-22,23:00:00,24/03/2022   23:00,1.3680,0.0000,0.0000,0,26.9,17.6,78.2,0,1.3
24-Mar-22,23:30:00,24/03/2022   23:30,1.2190,0.0000,0.0000,0,26.7,9.1,78.9,16,1.3
25-Mar-22,0:00:00,25/03/2022   00:00,0.7580,0.0000,0.0000,0,26.6,5.5,79.5,33,1.4
25-Mar-22,0:30:00,25/03/2022   00:30,0.8180,0.0000,0.0000,0,26.4,9.5,80.3,44,1.7
25-Mar-22,1:00:00,25/03/2022   01:00,0.3250,0.0000,0.0000,0,26.2,8.4,81.2,49,2
25-Mar-22,1:30:00,25/03/2022   01:30,0.2810,0.0000,0.0000,0,26,3.1,81.9,53,2
25-Mar-22,2:00:00,25/03/2022   02:00,0.3020,0.0000,0.0000,0,25.8,5.5,82.5,58,1.8
25-Mar-22,2:30:00,25/03/2022   02:30,0.2850,0.0000,0.0000,0,25.7,10.3,83.4,59,1.7
25-Mar-22,3:00:00,25/03/2022   03:00,0.2960,0.0000,0.0000,0,25.5,10.4,84.6,56,1.8
25-Mar-22,3:30:00,25/03/2022   03:30,0.3030,0.0000,0.0000,0,25.4,16.4,85.5,50,1.9
25-Mar-22,4:00:00,25/03/2022   04:00,0.2810,0.0000,0.0000,0,25.3,11.8,86.1,42,1.9
25-Mar-22,4:30:00,25/03/2022   04:30,0.2820,0.0000,0.0000,0,25.2,19.3,86.8,39,1.9
25-Mar-22,5:00:00,25/03/2022   05:00,0.2390,0.0000,0.0000,0,25,19.9,87.7,41,1.9
25-Mar-22,5:30:00,25/03/2022   05:30,0.4450,0.0000,0.0000,0,24.8,18,88.3,43,2
25-Mar-22,6:00:00,25/03/2022   06:00,0.3350,0.0000,0.0000,0,24.8,17.2,88.7,44,2.2
25-Mar-22,6:30:00,25/03/2022   06:30,0.2380,0.0000,0.0000,0,24.7,13.4,88.9,42,2.2
25-Mar-22,7:00:00,25/03/2022   07:00,0.2770,0.0000,0.0000,0,24.6,11.3,89,38,2.2
25-Mar-22,7:30:00,25/03/2022   07:30,0.3180,0.0000,0.0087,5,24.7,9.1,88.9,36,2.2
25-Mar-22,8:00:00,25/03/2022   08:00,0.2680,0.0000,0.1153,66,25,7,88.5,35,2.4
25-Mar-22,8:30:00,25/03/2022   08:30,0.0150,0.0640,0.3075,176,25.5,4.8,86.5,37,2.5
25-Mar-22,9:00:00,25/03/2022   09:00,0.0000,0.2860,0.5329,305,26.4,2.4,83,41,2.7
25-Mar-22,9:30:00,25/03/2022   09:30,0.0000,0.5650,0.7653,438,27.2,0.7,79.7,44,2.8
25-Mar-22,10:00:00,25/03/2022   10:00,0.0030,0.7170,0.9873,565,28,0,76.5,46,2.7
25-Mar-22,10:30:00,25/03/2022   10:30,0.0000,0.8520,1.1655,667,28.8,1.7,73.1,47,2.5
25-Mar-22,11:00:00,25/03/2022   11:00,0.0000,1.1080,1.3472,771,29.6,0.9,69.5,49,1.9
25-Mar-22,11:30:00,25/03/2022   11:30,0.0480,1.0060,1.4433,826,30.3,3.7,66.3,54,1.3
25-Mar-22,12:00:00,25/03/2022   12:00,0.0000,1.0560,1.5167,868,30.9,6.1,63.7,79,0.6
25-Mar-22,12:30:00,25/03/2022   12:30,0.0000,0.6870,1.6093,921,31.3,5.7,62,155,0.6
25-Mar-22,13:00:00,25/03/2022   13:00,0.0000,1.6530,1.6320,934,31.5,7.4,61.3,186,1.2
25-Mar-22,13:30:00,25/03/2022   13:30,0.0000,1.3770,1.6530,946,31.7,7.3,60.9,197,1.9
25-Mar-22,14:00:00,25/03/2022   14:00,0.6480,0.0210,1.2476,714,31.7,29.4,60.8,203,2.6
25-Mar-22,14:30:00,25/03/2022   14:30,0.5410,0.1360,1.0938,626,31.6,36,61.4,205,3.1
25-Mar-22,15:00:00,25/03/2022   15:00,0.6680,0.0000,1.0519,602,31.4,35.2,62.5,205,3.6
25-Mar-22,15:30:00,25/03/2022   15:30,0.1470,0.2480,1.0799,618,31.2,28.3,63.4,205,3.7
25-Mar-22,16:00:00,25/03/2022   16:00,0.3580,0.0450,1.0781,617,31,20.5,64,206,3.6
25-Mar-22,16:30:00,25/03/2022   16:30,0.0050,0.5410,0.9785,560,30.9,17.9,64,208,3.2
25-Mar-22,17:00:00,25/03/2022   17:00,0.0000,0.5700,0.3145,180,30.8,69.2,63.6,212,2.6
25-Mar-22,17:30:00,25/03/2022   17:30,0.0000,0.1670,0.1765,101,30.7,76.5,63.6,212,2
25-Mar-22,18:00:00,25/03/2022   18:00,0.0210,0.0800,0.1520,87,30.6,74.5,63.9,205,1.4
25-Mar-22,18:30:00,25/03/2022   18:30,0.3950,0.0090,0.0140,8,30.2,96.1,65.6,188,0.8
25-Mar-22,19:00:00,25/03/2022   19:00,0.6180,0.0000,0.0105,6,29.6,89,68.8,137,0.5
25-Mar-22,19:30:00,25/03/2022   19:30,1.3030,0.0000,0.0035,2,29,86,71.2,86,0.8
25-Mar-22,20:00:00,25/03/2022   20:00,0.8780,0.0000,0.0000,0,28.5,91.4,72.9,72,1.3
25-Mar-22,20:30:00,25/03/2022   20:30,1.4750,0.0000,0.0000,0,28.1,69.3,74.7,69,1.6
25-Mar-22,21:00:00,25/03/2022   21:00,1.3500,0.0000,0.0000,0,27.8,24.6,76.7,69,1.7
25-Mar-22,21:30:00,25/03/2022   21:30,1.3440,0.0000,0.0000,0,27.5,18.6,78.1,71,1.8
25-Mar-22,22:00:00,25/03/2022   22:00,1.3540,0.0000,0.0000,0,27.3,19,79.1,76,1.9
25-Mar-22,22:30:00,25/03/2022   22:30,1.2970,0.0000,0.0000,0,27.1,17.9,80.1,74,1.9
25-Mar-22,23:00:00,25/03/2022   23:00,0.4570,0.0000,0.0000,0,26.9,12,80.9,66,1.9
25-Mar-22,23:30:00,25/03/2022   23:30,0.6430,0.0000,0.0000,0,26.7,16.4,81.9,58,2
26-Mar-22,0:00:00,26/03/2022   00:00,0.7290,0.0000,0.0000,0,26.5,21,82.9,50,2.3
26-Mar-22,0:30:00,26/03/2022   00:30,0.6420,0.0000,0.0000,0,26.3,39,84.3,43,2.5
26-Mar-22,1:00:00,26/03/2022   01:00,0.3710,0.0000,0.0000,0,26,43.8,86,36,2.8
26-Mar-22,1:30:00,26/03/2022   01:30,0.5450,0.0000,0.0000,0,25.8,35.7,87.2,32,3
26-Mar-22,2:00:00,26/03/2022   02:00,0.3290,0.0000,0.0000,0,25.6,24.7,87.8,30,3.1
26-Mar-22,2:30:00,26/03/2022   02:30,0.2700,0.0000,0.0000,0,25.4,20.5,88.3,30,3.1
26-Mar-22,3:00:00,26/03/2022   03:00,0.2620,0.0000,0.0000,0,25.3,58.8,88.6,32,3
26-Mar-22,3:30:00,26/03/2022   03:30,0.3140,0.0000,0.0000,0,25.2,83.1,88.5,34,2.9
26-Mar-22,4:00:00,26/03/2022   04:00,0.5220,0.0000,0.0000,0,25.2,74,88.1,35,2.8
26-Mar-22,4:30:00,26/03/2022   04:30,0.3000,0.0000,0.0000,0,25.1,80.5,87.7,34,2.7
26-Mar-22,5:00:00,26/03/2022   05:00,0.3040,0.0000,0.0000,0,25.1,84.8,87.5,31,2.6
26-Mar-22,5:30:00,26/03/2022   05:30,0.4430,0.0000,0.0000,0,25,84.2,87.5,30,2.6
26-Mar-22,6:00:00,26/03/2022   06:00,0.3310,0.0000,0.0000,0,25,56,87.8,31,2.7
26-Mar-22,6:30:00,26/03/2022   06:30,0.2770,0.0000,0.0000,0,24.9,30.6,87.9,32,2.6
26-Mar-22,7:00:00,26/03/2022   07:00,0.2900,0.0000,0.0000,0,24.9,18.6,87.9,34,2.5
26-Mar-22,7:30:00,26/03/2022   07:30,0.2560,0.0000,0.0059,4,25,15.6,88,35,2.4
26-Mar-22,8:00:00,26/03/2022   08:00,0.2240,0.0000,0.0858,58,25.3,13.5,88.1,37,2.2
26-Mar-22,8:30:00,26/03/2022   08:30,0.2180,0.0010,0.2573,174,25.9,0.8,86.3,36,2.1
26-Mar-22,9:00:00,26/03/2022   09:00,0.0780,0.1790,0.4451,301,26.8,0,82.7,31,2
26-Mar-22,9:30:00,26/03/2022   09:30,0.0000,0.4600,0.6329,428,27.6,0,79.1,23,1.8
26-Mar-22,10:00:00,26/03/2022   10:00,0.0010,0.4830,0.8148,551,28.4,0,75.7,10,1.7
26-Mar-22,10:30:00,26/03/2022   10:30,0.0000,0.9250,0.9834,665,29.1,0,72.3,357,1.4
26-Mar-22,11:00:00,26/03/2022   11:00,0.0000,1.1120,1.1120,752,29.8,1,69.2,338,1.1
26-Mar-22,11:30:00,26/03/2022   11:30,0.0000,0.9210,1.0898,737,30.2,11.4,67.1,311,0.9
26-Mar-22,12:00:00,26/03/2022   12:00,0.0000,0.3650,0.9035,611,30.5,31.5,65.9,281,1
26-Mar-22,12:30:00,26/03/2022   12:30,0.0370,0.1670,0.2884,195,30.5,79.2,65.6,264,1.3
26-Mar-22,13:00:00,26/03/2022   13:00,0.0000,0.5320,0.4466,302,30.4,69.2,66.2,256,1.6
26-Mar-22,13:30:00,26/03/2022   13:30,0.0560,0.0160,0.3933,266,30.4,73.1,66.5,249,1.8
26-Mar-22,14:00:00,26/03/2022   14:00,0.6090,0.0020,0.3120,211,30.4,78.5,66.7,241,2
26-Mar-22,14:30:00,26/03/2022   14:30,1.0720,0.0000,0.0636,43,30.4,95.6,66.7,236,2
26-Mar-22,15:00:00,26/03/2022   15:00,1.1560,0.0000,0.1065,72,30.4,92,66.6,234,1.9
26-Mar-22,15:30:00,26/03/2022   15:30,0.8390,0.0000,0.5915,400,30.5,52.1,65.6,240,1.7
26-Mar-22,16:00:00,26/03/2022   16:00,0.4060,0.0030,0.8266,559,30.7,27.6,63.8,258,1.5
26-Mar-22,16:30:00,26/03/2022   16:30,0.2340,0.2780,0.3312,224,30.8,67,62.5,278,1.3
26-Mar-22,17:00:00,26/03/2022   17:00,0.7300,0.0250,0.0739,50,30.9,91.1,61.6,301,1.3
26-Mar-22,17:30:00,26/03/2022   17:30,0.0310,0.0590,0.0296,20,30.9,95.7,61.4,310,1.3
26-Mar-22,18:00:00,26/03/2022   18:00,0.1560,0.0000,0.0148,10,30.8,96.8,61.9,308,1.4
26-Mar-22,18:30:00,26/03/2022   18:30,0.3510,0.0000,0.0104,7,30.4,96.4,64.4,309,1.5
26-Mar-22,19:00:00,26/03/2022   19:00,0.3480,0.0000,0.0118,8,29.6,89.1,68.9,313,1.6
26-Mar-22,19:30:00,26/03/2022   19:30,0.3520,0.0000,0.0030,2,28.9,72.1,72.1,317,1.8
26-Mar-22,20:00:00,26/03/2022   20:00,0.3800,0.0000,0.0000,0,28.4,95.3,73.7,322,2.1
26-Mar-22,20:30:00,26/03/2022   20:30,0.4190,0.0000,0.0000,0,28,76.1,75.2,327,2.2
26-Mar-22,21:00:00,26/03/2022   21:00,0.3690,0.0000,0.0000,0,27.8,41.3,76.6,333,2.3
26-Mar-22,21:30:00,26/03/2022   21:30,0.3770,0.0000,0.0000,0,27.6,24.4,77.8,341,2.4
26-Mar-22,22:00:00,26/03/2022   22:00,0.3480,0.0000,0.0000,0,27.4,23.5,78.8,351,2.5
26-Mar-22,22:30:00,26/03/2022   22:30,0.3750,0.0000,0.0000,0,27.2,48,79.8,1,2.6
26-Mar-22,23:00:00,26/03/2022   23:00,0.4290,0.0000,0.0000,0,26.9,28.2,80.8,9,2.8
26-Mar-22,23:30:00,26/03/2022   23:30,0.3700,0.0000,0.0000,0,26.7,25,81.8,15,2.9
27-Mar-22,0:00:00,27/03/2022   00:00,0.3940,0.0000,0.0000,0,26.4,22.3,83,19,3
27-Mar-22,0:30:00,27/03/2022   00:30,0.4920,0.0000,0.0000,0,26.2,31.6,83.7,20,3
27-Mar-22,1:00:00,27/03/2022   01:00,0.3050,0.0000,0.0000,0,26,46.2,83.9,18,2.9
27-Mar-22,1:30:00,27/03/2022   01:30,0.3170,0.0000,0.0000,0,25.9,61.8,83.9,14,2.8
27-Mar-22,2:00:00,27/03/2022   02:00,0.2990,0.0000,0.0000,0,25.8,57.5,83.6,8,2.5
27-Mar-22,2:30:00,27/03/2022   02:30,0.3170,0.0000,0.0000,0,25.7,44.8,83.5,4,2.2
27-Mar-22,3:00:00,27/03/2022   03:00,0.2990,0.0000,0.0000,0,25.6,22.5,83.6,360,1.9
27-Mar-22,3:30:00,27/03/2022   03:30,0.3340,0.0000,0.0000,0,25.5,21.7,83.8,360,1.7
27-Mar-22,4:00:00,27/03/2022   04:00,0.2820,0.0000,0.0000,0,25.4,21.5,84,5,1.6
27-Mar-22,4:30:00,27/03/2022   04:30,0.3060,0.0000,0.0000,0,25.3,18.6,84.2,8,1.7
27-Mar-22,5:00:00,27/03/2022   05:00,0.3250,0.0000,0.0000,0,25.3,18.8,84.3,7,1.8
27-Mar-22,5:30:00,27/03/2022   05:30,0.2700,0.0000,0.0000,0,25.2,17.2,84.8,8,1.9
27-Mar-22,6:00:00,27/03/2022   06:00,0.3230,0.0000,0.0000,0,25,16.2,85.5,11,2
27-Mar-22,6:30:00,27/03/2022   06:30,0.2470,0.0000,0.0000,0,24.9,8.7,85.9,12,1.9
27-Mar-22,7:00:00,27/03/2022   07:00,0.2460,0.0000,0.0000,0,24.9,17.5,85.9,11,1.8
27-Mar-22,7:30:00,27/03/2022   07:30,0.2480,0.0000,0.0056,4,25,17.7,85.7,11,1.7
27-Mar-22,8:00:00,27/03/2022   08:00,0.1360,0.0000,0.0732,52,25.3,21.5,85.4,11,1.6
27-Mar-22,8:30:00,27/03/2022   08:30,0.0900,0.0160,0.1520,108,25.8,38.3,83.4,7,1.6
27-Mar-22,9:00:00,27/03/2022   09:00,0.0000,0.1930,0.4124,293,26.6,3.2,80.2,358,1.7
27-Mar-22,9:30:00,27/03/2022   09:30,0.0000,0.4560,0.6038,429,27.4,0,76.6,351,1.7
27-Mar-22,10:00:00,27/03/2022   10:00,0.0000,0.6030,0.7755,551,28.2,0.1,72.9,346,1.8
27-Mar-22,10:30:00,27/03/2022   10:30,0.0000,0.8220,0.9317,662,29,0.4,69.4,336,1.8
27-Mar-22,11:00:00,27/03/2022   11:00,0.0000,1.1280,1.0626,755,29.7,1.1,66.1,319,1.8
